episode,step,veh_id,T_tot_ms,deadline_ms,violation
0,6,2,18.119277053029823,250.0,0
0,6,3,21.49493570738226,250.0,0
0,6,4,57.09467814665107,250.0,0
0,6,5,28.401321002140442,250.0,0
0,6,6,66.2517090922501,250.0,0
0,6,7,50.422105237811174,250.0,0
0,6,8,0.6932527959268078,250.0,0
0,6,9,5.5403422386891386,250.0,0
0,6,10,15.316929031981495,250.0,0
0,6,11,134.28155398888336,250.0,0
0,6,12,87.55315295315486,250.0,0
0,6,13,20.04568028370596,250.0,0
0,6,14,21.863936350033697,250.0,0
0,6,15,3.266933991107407,250.0,0
0,7,0,21.29281720753512,250.0,0
0,7,1,9.076701667588875,250.0,0
0,7,2,3.6215643327134805,250.0,0
0,7,3,24.07782830011776,250.0,0
0,7,4,20.416760183411554,250.0,0
0,7,5,21.538018151288618,250.0,0
0,7,6,11.201765478146575,250.0,0
0,7,7,34.06099408717635,250.0,0
0,7,8,0.47074485485520584,250.0,0
0,7,9,5.037322092142295,250.0,0
0,7,10,20.285094214098525,250.0,0
0,7,11,8.793978108163286,250.0,0
0,7,12,46.35383163219063,250.0,0
0,7,13,14.53239050777209,250.0,0
0,7,14,52.52282396141279,250.0,0
0,7,15,53.12369636215605,250.0,0
0,8,0,15.939620208937235,250.0,0
0,8,1,20.591356424977075,250.0,0
0,8,2,28.51884418256145,250.0,0
0,8,3,38.652591197848714,250.0,0
0,8,4,29.435789096593393,250.0,0
0,8,5,38.608072579484514,250.0,0
0,8,6,26.786846248219444,250.0,0
0,8,7,20.039039092508567,250.0,0
0,8,8,15.951209463751766,250.0,0
0,8,9,4.474528941145982,250.0,0
0,8,10,67.90102374685064,250.0,0
0,8,11,54.91688523139632,250.0,0
0,8,12,70.89088596551922,250.0,0
0,8,13,9.519796642248874,250.0,0
0,8,14,23.041970686224282,250.0,0
0,8,15,18.55968793657272,250.0,0
0,9,0,34.761224531489525,250.0,0
0,9,1,41.184651969426994,250.0,0
0,9,2,21.049277486680754,250.0,0
0,9,3,11.4592922820868,250.0,0
0,9,4,49.9065594474548,250.0,0
0,9,5,64.86135561199605,250.0,0
0,9,6,10.325349103480615,250.0,0
0,9,7,0.08117178051802733,250.0,0
0,9,8,11.583227550385775,250.0,0
0,9,9,12.860399018909566,250.0,0
0,9,10,8.147742488282658,250.0,0
0,9,11,33.369923048330016,250.0,0
0,9,12,95.0751957828119,250.0,0
0,9,13,15.180851972283698,250.0,0
0,9,14,23.789750317536164,250.0,0
0,9,15,73.21684018234573,250.0,0
0,10,0,13.469006199451496,250.0,0
0,10,1,22.17683872856536,250.0,0
0,10,2,60.26226801503792,250.0,0
0,10,3,46.313331607492245,250.0,0
0,10,4,113.7356881858226,250.0,0
0,10,5,16.302115226231667,250.0,0
0,10,6,17.451117767330448,250.0,0
0,10,7,2.4401316971422684,250.0,0
0,10,8,13.025761536820555,250.0,0
0,10,9,1.227951916305451,250.0,0
0,10,10,0.5781436884514354,250.0,0
0,10,11,119.91532366049651,250.0,0
0,10,12,40.46985003926339,250.0,0
0,10,13,12.879592202598994,250.0,0
0,10,14,0.2565533532761017,250.0,0
0,10,15,11.2647501884392,250.0,0
0,11,0,0.7802120066517281,250.0,0
0,11,1,76.64715095973963,250.0,0
0,11,2,25.824490785706335,250.0,0
0,11,3,22.416379152969007,250.0,0
0,11,4,50.234534627590676,250.0,0
0,11,5,8.456007979259727,250.0,0
0,11,6,11.104140482184537,250.0,0
0,11,7,22.78125839021332,250.0,0
0,11,8,86.34536738946872,250.0,0
0,11,9,23.249435374839226,250.0,0
0,11,10,27.05560194027688,250.0,0
0,11,11,29.351970529798017,250.0,0
0,11,12,250.0,250.0,0
0,11,13,11.058643729397666,250.0,0
0,11,14,11.565260089024237,250.0,0
0,11,15,7.201341359962631,250.0,0
0,12,0,24.90411014357585,250.0,0
0,12,1,27.198574351320328,250.0,0
0,12,2,20.39870874597366,250.0,0
0,12,3,18.118860432753515,250.0,0
0,12,4,149.6289964623826,250.0,0
0,12,5,18.597525831257926,250.0,0
0,12,6,3.891922759460232,250.0,0
0,12,7,19.09102160209214,250.0,0
0,12,8,15.524060523951777,250.0,0
0,12,9,23.99423380020079,250.0,0
0,12,10,0.43292481984168296,250.0,0
0,12,11,74.52267394947089,250.0,0
0,12,12,67.17367923986819,250.0,0
0,12,13,9.998579893939697,250.0,0
0,12,14,3.2254948595300457,250.0,0
0,12,15,3.6525526881857715,250.0,0
0,13,0,23.608346930991562,250.0,0
0,13,1,15.179944471762914,250.0,0
0,13,2,8.573239538723291,250.0,0
0,13,3,2.713995405007117,250.0,0
0,13,4,4.4515752397211585,250.0,0
0,13,5,23.891824111703816,250.0,0
0,13,6,18.224379545515465,250.0,0
0,13,7,17.56480812723813,250.0,0
0,13,8,16.050768541444608,250.0,0
0,13,9,6.881993340626786,250.0,0
0,13,10,28.527635041668766,250.0,0
0,13,11,53.57382404630423,250.0,0
0,13,12,227.62696330816578,250.0,0
0,13,13,19.057665338520202,250.0,0
0,13,14,11.876633753025155,250.0,0
0,13,15,19.758973318876706,250.0,0
0,14,0,14.29151195072898,250.0,0
0,14,1,8.50592731165441,250.0,0
0,14,2,0.17415294165448045,250.0,0
0,14,3,14.065102996796586,250.0,0
0,14,4,32.097545619401686,250.0,0
0,14,5,12.026509563058251,250.0,0
0,14,6,7.4802851643468715,250.0,0
0,14,7,22.803148561316732,250.0,0
0,14,8,14.54063861369206,250.0,0
0,14,9,4.479033557514491,250.0,0
0,14,10,63.437489723978814,250.0,0
0,14,11,6.79991313189258,250.0,0
0,14,12,138.63337914676387,250.0,0
0,14,13,5.726185794675995,250.0,0
0,14,14,23.9389473554916,250.0,0
0,14,15,26.921054951732753,250.0,0
0,15,0,1.7880347077721523,250.0,0
0,15,1,19.59671133491169,250.0,0
0,15,2,56.395713883663646,250.0,0
0,15,3,14.241241586017416,250.0,0
0,15,4,44.30571367451715,250.0,0
0,15,5,4.07638123547209,250.0,0
0,15,6,8.692234165597572,250.0,0
0,15,7,37.13395717487476,250.0,0
0,15,8,6.436186603058385,250.0,0
0,15,9,8.827108617630548,250.0,0
0,15,10,209.82276307183037,250.0,0
0,15,11,138.48807622389583,250.0,0
0,15,12,74.24417237734845,250.0,0
0,15,13,16.991221923728364,250.0,0
0,15,14,14.259071977157602,250.0,0
0,15,15,17.232097237665908,250.0,0
0,16,0,16.706993866543137,250.0,0
0,16,1,94.29329043724817,250.0,0
0,16,2,10.156852863151405,250.0,0
0,16,3,18.336378173520906,250.0,0
0,16,4,64.931187869617,250.0,0
0,16,5,0.7450670112063946,250.0,0
0,16,6,1.5360498630507553,250.0,0
0,16,7,21.28628970942959,250.0,0
0,16,8,12.615302269205543,250.0,0
0,16,9,250.0,250.0,0
0,16,10,48.88554524612881,250.0,0
0,16,11,58.41776873462807,250.0,0
0,16,12,250.0,250.0,0
0,16,13,9.234353932058578,250.0,0
0,16,14,2.1939341805339367,250.0,0
0,16,15,15.72955278872424,250.0,0
0,17,0,7.670211589344901,250.0,0
0,17,1,0.4339870289659412,250.0,0
0,17,2,1.8274058477355946,250.0,0
0,17,3,16.880685106734582,250.0,0
0,17,4,85.24108488945524,250.0,0
0,17,5,33.38253357767383,250.0,0
0,17,6,17.12009060471322,250.0,0
0,17,7,185.718475695368,250.0,0
0,17,8,241.14967307305383,250.0,0
0,17,9,14.176776493305578,250.0,0
0,17,10,29.59839498451219,250.0,0
0,17,11,46.21011548802312,250.0,0
0,17,12,239.77105902590725,250.0,0
0,17,13,15.771442445432138,250.0,0
0,17,14,41.635788877270194,250.0,0
0,17,15,1.9067561711118095,250.0,0
0,18,0,8.179280261308286,250.0,0
0,18,1,6.517585151790112,250.0,0
0,18,2,38.89838298082712,250.0,0
0,18,3,16.1539274643627,250.0,0
0,18,4,250.0,250.0,0
0,18,5,52.91490515333135,250.0,0
0,18,6,20.056243242876757,250.0,0
0,18,7,47.044462228701,250.0,0
0,18,8,42.08395828725979,250.0,0
0,18,9,7.048540498626994,250.0,0
0,18,10,35.69827979670993,250.0,0
0,18,11,23.068802200912707,250.0,0
0,18,12,150.7694911297836,250.0,0
0,18,13,14.626512114876933,250.0,0
0,18,14,250.0,250.0,0
0,18,15,5.997036319052757,250.0,0
0,19,0,13.712350687763145,250.0,0
0,19,1,11.936155125331005,250.0,0
0,19,2,16.085021373454847,250.0,0
0,19,3,13.894861456244172,250.0,0
0,19,4,40.79421760315474,250.0,0
0,19,5,23.9197585838547,250.0,0
0,19,6,1.133203899940466,250.0,0
0,19,7,40.242284398547675,250.0,0
0,19,8,26.426491568595203,250.0,0
0,19,9,12.217777860732738,250.0,0
0,19,10,16.212761469822357,250.0,0
0,19,11,34.292803130561154,250.0,0
0,19,12,144.87607831425916,250.0,0
0,19,13,16.76129151366417,250.0,0
0,19,14,47.85779047949489,250.0,0
0,19,15,10.99420426108446,250.0,0
0,20,0,18.59611870212432,250.0,0
0,20,1,3.496411818626203,250.0,0
0,20,2,13.784784179142042,250.0,0
0,20,3,12.597735988051971,250.0,0
0,20,4,65.39639434339357,250.0,0
0,20,5,13.894305402878365,250.0,0
0,20,6,5.357434178533094,250.0,0
0,20,7,0.014631976189856934,250.0,0
0,20,8,4.311496590321714,250.0,0
0,20,9,12.601329212717008,250.0,0
0,20,10,23.61664005702266,250.0,0
0,20,11,29.430097771746308,250.0,0
0,20,12,61.695299294770194,250.0,0
0,20,13,27.33147213444035,250.0,0
0,20,14,23.427684672320794,250.0,0
0,20,15,4.215561064058873,250.0,0
0,21,0,1.8326830280371489,250.0,0
0,21,1,14.542619451629283,250.0,0
0,21,2,1.1235821801029313,250.0,0
0,21,3,40.09518620461982,250.0,0
0,21,4,8.049821730449539,250.0,0
0,21,5,43.77796820504372,250.0,0
0,21,6,25.37990480679918,250.0,0
0,21,7,1.122918665632011,250.0,0
0,21,8,38.213324007597556,250.0,0
0,21,9,16.97988626799267,250.0,0
0,21,10,29.186345153701655,250.0,0
0,21,11,71.88421841037875,250.0,0
0,21,12,44.91319414815892,250.0,0
0,21,13,11.044348837974061,250.0,0
0,21,14,62.12283128053606,250.0,0
0,21,15,23.197325299838184,250.0,0
0,22,0,8.747307118924892,250.0,0
0,22,1,4.530848533695934,250.0,0
0,22,2,16.640083722721894,250.0,0
0,22,3,2.3114168062505076,250.0,0
0,22,4,47.23907043775687,250.0,0
0,22,5,40.62894120834718,250.0,0
0,22,6,1.0158028664478127,250.0,0
0,22,7,14.281103631135302,250.0,0
0,22,8,4.186935334945375,250.0,0
0,22,9,12.417652831177143,250.0,0
0,22,10,66.96050134779139,250.0,0
0,22,11,25.410211089102717,250.0,0
0,22,12,57.387458988173954,250.0,0
0,22,13,30.850711041471193,250.0,0
0,22,14,33.33720327995187,250.0,0
0,22,15,14.536773537953003,250.0,0
0,23,0,16.1089833517127,250.0,0
0,23,1,15.088617812223948,250.0,0
0,23,2,7.056926911444249,250.0,0
0,23,3,1.2859310034131752,250.0,0
0,23,4,22.063868945706904,250.0,0
0,23,5,16.305259271932712,250.0,0
0,23,6,0.1781047980053112,250.0,0
0,23,7,14.333188484363498,250.0,0
0,23,8,46.598748681041215,250.0,0
0,23,9,12.43719238830812,250.0,0
0,23,10,86.30247475445505,250.0,0
0,23,11,21.139139293216385,250.0,0
0,23,12,30.372898615859548,250.0,0
0,23,13,20.716565634853293,250.0,0
0,23,14,31.785766421980746,250.0,0
0,23,15,18.139042508323044,250.0,0
1,0,0,250.0,250.0,0
1,0,1,250.0,250.0,0
1,0,2,250.0,250.0,0
1,0,3,250.0,250.0,0
1,0,4,250.0,250.0,0
1,0,5,250.0,250.0,0
1,0,6,250.0,250.0,0
1,0,7,250.0,250.0,0
1,0,8,250.0,250.0,0
1,0,9,250.0,250.0,0
1,0,10,250.0,250.0,0
1,0,11,250.0,250.0,0
1,0,12,250.0,250.0,0
1,0,13,250.0,250.0,0
1,0,14,250.0,250.0,0
1,0,15,250.0,250.0,0
1,1,0,14.507744718389397,250.0,0
1,1,1,1.7373339998984818,250.0,0
1,1,2,15.304254657223627,250.0,0
1,1,3,3.7699790755598155,250.0,0
1,1,4,2.5603079719647783,250.0,0
1,1,5,7.505535022325162,250.0,0
1,1,6,11.601270269830495,250.0,0
1,1,7,24.54476148476068,250.0,0
1,1,8,13.950824804250667,250.0,0
1,1,9,5.605233976791672,250.0,0
1,1,10,36.82086222901722,250.0,0
1,1,11,41.99846539269755,250.0,0
1,1,12,111.41759470935713,250.0,0
1,1,13,12.621673934740997,250.0,0
1,1,14,2.1811317717892194,250.0,0
1,1,15,13.217299419723552,250.0,0
1,2,0,19.33161531327157,250.0,0
1,2,1,13.894259048988527,250.0,0
1,2,2,14.710570479075594,250.0,0
1,2,3,16.599483100678345,250.0,0
1,2,4,49.845509130198074,250.0,0
1,2,5,1.505357377343088,250.0,0
1,2,6,15.051191495767789,250.0,0
1,2,7,1.2013615900370775,250.0,0
1,2,8,32.390303346925826,250.0,0
1,2,9,13.30168315117525,250.0,0
1,2,10,41.66241193405952,250.0,0
1,2,11,20.80349481655527,250.0,0
1,2,12,85.94242198108938,250.0,0
1,2,13,6.150282014222874,250.0,0
1,2,14,27.573214902361084,250.0,0
1,2,15,143.35103368986572,250.0,0
1,3,0,8.338420276797759,250.0,0
1,3,1,11.880499128362578,250.0,0
1,3,2,16.544878599129113,250.0,0
1,3,3,11.603789226890663,250.0,0
1,3,4,59.818522339827155,250.0,0
1,3,5,4.550195562038419,250.0,0
1,3,6,21.86274092642706,250.0,0
1,3,7,62.569510388713965,250.0,0
1,3,8,25.077871534450765,250.0,0
1,3,9,11.809046328929899,250.0,0
1,3,10,47.13913030668569,250.0,0
1,3,11,98.15843651530744,250.0,0
1,3,12,250.0,250.0,0
1,3,13,0.17520031199769887,250.0,0
1,3,14,10.183020803811297,250.0,0
1,3,15,22.143409054734526,250.0,0
1,4,0,4.034234494249805,250.0,0
1,4,1,22.830885213336746,250.0,0
1,4,2,7.4516443870866205,250.0,0
1,4,3,11.38327890413684,250.0,0
1,4,4,19.645249326993582,250.0,0
1,4,5,11.290265870603442,250.0,0
1,4,6,14.197265265847903,250.0,0
1,4,7,68.02127915351006,250.0,0
1,4,8,15.95371065197869,250.0,0
1,4,9,61.87270453362825,250.0,0
1,4,10,23.938385147093946,250.0,0
1,4,11,47.839872221879425,250.0,0
1,4,12,139.14729931585634,250.0,0
1,4,13,58.7338123137901,250.0,0
1,4,14,0.6603580248410124,250.0,0
1,4,15,12.83353120316591,250.0,0
1,5,0,4.235009986421538,250.0,0
1,5,1,56.299531331580134,250.0,0
1,5,2,12.189310832935682,250.0,0
1,5,3,9.44833357755422,250.0,0
1,5,4,3.326260106007668,250.0,0
1,5,5,250.0,250.0,0
1,5,6,24.440284677687224,250.0,0
1,5,7,36.20537174945492,250.0,0
1,5,8,12.085633669151793,250.0,0
1,5,9,0.6000819330336062,250.0,0
1,5,10,22.39408934606,250.0,0
1,5,11,102.63841705046755,250.0,0
1,5,12,111.56763350016355,250.0,0
1,5,13,8.771784492171792,250.0,0
1,5,14,80.02687556736615,250.0,0
1,5,15,9.152781538437042,250.0,0
1,6,0,12.274049328710655,250.0,0
1,6,1,12.633957172727788,250.0,0
1,6,2,13.082680020584256,250.0,0
1,6,3,10.577030182738904,250.0,0
1,6,4,250.0,250.0,0
1,6,5,24.79832001887108,250.0,0
1,6,6,11.076563671622521,250.0,0
1,6,7,25.77236523051217,250.0,0
1,6,8,4.129544377944278,250.0,0
1,6,9,10.843206611275729,250.0,0
1,6,10,18.176214863426164,250.0,0
1,6,11,37.20134278371478,250.0,0
1,6,12,49.43018998656278,250.0,0
1,6,13,16.26201670282181,250.0,0
1,6,14,22.37525123314744,250.0,0
1,6,15,25.056449608153393,250.0,0
1,7,0,15.841062783208677,250.0,0
1,7,1,23.210956017268153,250.0,0
1,7,2,17.99033594868876,250.0,0
1,7,3,12.275454823478022,250.0,0
1,7,4,3.6152477379231636,250.0,0
1,7,5,0.7843023839038584,250.0,0
1,7,6,50.91020144224745,250.0,0
1,7,7,29.259245669092095,250.0,0
1,7,8,0.5231135202451854,250.0,0
1,7,9,15.85076390540216,250.0,0
1,7,10,0.39279266054207285,250.0,0
1,7,11,50.693512066213835,250.0,0
1,7,12,250.0,250.0,0
1,7,13,8.974698644615364,250.0,0
1,7,14,24.81700034908895,250.0,0
1,7,15,21.30049347564362,250.0,0
1,8,0,44.8056857438608,250.0,0
1,8,1,120.87750503867228,250.0,0
1,8,2,21.11255441830829,250.0,0
1,8,3,1.4668572599646132,250.0,0
1,8,4,33.84235866966437,250.0,0
1,8,5,7.774034817692872,250.0,0
1,8,6,22.615272845689173,250.0,0
1,8,7,59.37589221532755,250.0,0
1,8,8,6.35525690256619,250.0,0
1,8,9,16.68698716616686,250.0,0
1,8,10,9.542434843580427,250.0,0
1,8,11,50.824399989678135,250.0,0
1,8,12,9.07671329248986,250.0,0
1,8,13,117.705045646773,250.0,0
1,8,14,75.92118400229639,250.0,0
1,8,15,10.680632555120221,250.0,0
1,9,0,23.66992046264783,250.0,0
1,9,1,14.63481455574786,250.0,0
1,9,2,22.040420395216163,250.0,0
1,9,3,17.585777116157036,250.0,0
1,9,4,25.20974587312955,250.0,0
1,9,5,4.530901514634751,250.0,0
1,9,6,1.5831442227085275,250.0,0
1,9,7,17.060109771683955,250.0,0
1,9,8,24.13702187646139,250.0,0
1,9,9,14.313546388697626,250.0,0
1,9,10,77.91895401112632,250.0,0
1,9,11,73.78074164242847,250.0,0
1,9,12,104.30235464953098,250.0,0
1,9,13,18.693447649109615,250.0,0
1,9,14,10.818087776593323,250.0,0
1,9,15,12.773827357564695,250.0,0
1,10,0,10.974520702175797,250.0,0
1,10,1,84.52972993070969,250.0,0
1,10,2,29.421401131211134,250.0,0
1,10,3,1.5529765534663171,250.0,0
1,10,4,66.56623973550391,250.0,0
1,10,5,38.988681623462305,250.0,0
1,10,6,10.204992978962432,250.0,0
1,10,7,34.06105354604246,250.0,0
1,10,8,0.11513387964402139,250.0,0
1,10,9,8.119152687746244,250.0,0
1,10,10,228.14882210723567,250.0,0
1,10,11,9.078897706952231,250.0,0
1,10,12,4.806962056043151,250.0,0
1,10,13,21.104785791000264,250.0,0
1,10,14,46.21519272978834,250.0,0
1,10,15,6.746605496116192,250.0,0
1,11,0,12.833285445681984,250.0,0
1,11,1,24.303934225391146,250.0,0
1,11,2,12.692765094058334,250.0,0
1,11,3,19.396657665815,250.0,0
1,11,4,65.98722592888348,250.0,0
1,11,5,5.90585503884494,250.0,0
1,11,6,19.398129449848646,250.0,0
1,11,7,14.677574483168543,250.0,0
1,11,8,13.368266084487287,250.0,0
1,11,9,20.424721740042344,250.0,0
1,11,10,33.65567356924263,250.0,0
1,11,11,50.49146424053317,250.0,0
1,11,12,0.34324032486235745,250.0,0
1,11,13,17.537500769005387,250.0,0
1,11,14,21.2145601819074,250.0,0
1,11,15,98.73473319357424,250.0,0
1,12,0,3.060377546732848,250.0,0
1,12,1,16.853661948291716,250.0,0
1,12,2,15.266845350912705,250.0,0
1,12,3,32.54259043253858,250.0,0
1,12,4,39.139208135740816,250.0,0
1,12,5,28.86978752903102,250.0,0
1,12,6,16.18319450627614,250.0,0
1,12,7,24.501704995559304,250.0,0
1,12,8,15.860891178578466,250.0,0
1,12,9,7.0133293314078085,250.0,0
1,12,10,247.66028276677875,250.0,0
1,12,11,56.484420659201284,250.0,0
1,12,12,250.0,250.0,0
1,12,13,0.7303996695110355,250.0,0
1,12,14,21.99212842858437,250.0,0
1,12,15,12.876087064233555,250.0,0
1,13,0,35.08375364085002,250.0,0
1,13,1,1.1662007261638856,250.0,0
1,13,2,16.578247885088178,250.0,0
1,13,3,8.855591698176546,250.0,0
1,13,4,78.01525786594794,250.0,0
1,13,5,15.18079069458068,250.0,0
1,13,6,13.166798031180845,250.0,0
1,13,7,25.69744439741366,250.0,0
1,13,8,35.62734674278222,250.0,0
1,13,9,6.501575098943178,250.0,0
1,13,10,59.26187979794201,250.0,0
1,13,11,53.53773291828904,250.0,0
1,13,12,126.31582917532829,250.0,0
1,13,13,8.544255184682246,250.0,0
1,13,14,41.878129145823266,250.0,0
1,13,15,18.05250790260195,250.0,0
1,14,0,0.15788141786494708,250.0,0
1,14,1,16.471316474132838,250.0,0
1,14,2,12.363552852474323,250.0,0
1,14,3,8.065947188119457,250.0,0
1,14,4,5.584006757870512,250.0,0
1,14,5,82.58996977102927,250.0,0
1,14,6,20.064809104486415,250.0,0
1,14,7,30.32242131380951,250.0,0
1,14,8,14.92919170935979,250.0,0
1,14,9,7.3860941232722395,250.0,0
1,14,10,40.663382790292985,250.0,0
1,14,11,55.59613690645792,250.0,0
1,14,12,49.29171322014131,250.0,0
1,14,13,2.5977676055474657,250.0,0
1,14,14,25.683366184512163,250.0,0
1,14,15,12.043256189692585,250.0,0
1,15,0,0.6155719966919541,250.0,0
1,15,1,15.329439938920219,250.0,0
1,15,2,6.779447839221766,250.0,0
1,15,3,23.000516098716,250.0,0
1,15,4,32.056851086998016,250.0,0
1,15,5,27.35601796992712,250.0,0
1,15,6,15.282819567773158,250.0,0
1,15,7,0.3567383135602416,250.0,0
1,15,8,43.80215174411687,250.0,0
1,15,9,5.663438299019986,250.0,0
1,15,10,53.185022322090546,250.0,0
1,15,11,68.88200760291346,250.0,0
1,15,12,11.706998458979479,250.0,0
1,15,13,22.45110606957509,250.0,0
1,15,14,44.14730519265796,250.0,0
1,15,15,4.984493201473246,250.0,0
1,16,0,16.04848539485249,250.0,0
1,16,1,23.029258713095388,250.0,0
1,16,2,39.13073914956723,250.0,0
1,16,3,18.80046813546435,250.0,0
1,16,4,4.769697988389124,250.0,0
1,16,5,10.934843234154105,250.0,0
1,16,6,11.483107676626375,250.0,0
1,16,7,250.0,250.0,0
1,16,8,250.0,250.0,0
1,16,9,0.7662382514196227,250.0,0
1,16,10,26.669526439604546,250.0,0
1,16,11,85.7995037822836,250.0,0
1,16,12,93.63567679879209,250.0,0
1,16,13,9.471076285624259,250.0,0
1,16,14,13.558463363616678,250.0,0
1,16,15,66.48901860291528,250.0,0
1,17,0,19.12029504414818,250.0,0
1,17,1,11.646138520526353,250.0,0
1,17,2,4.810744214283552,250.0,0
1,17,3,7.268785462702027,250.0,0
1,17,4,59.63605973957529,250.0,0
1,17,5,0.09109501229450379,250.0,0
1,17,6,2.5661961192041973,250.0,0
1,17,7,94.50214231850609,250.0,0
1,17,8,54.55057106287685,250.0,0
1,17,9,15.90428611327695,250.0,0
1,17,10,31.136166795013704,250.0,0
1,17,11,90.78670602391684,250.0,0
1,17,12,250.0,250.0,0
1,17,13,12.256895315537825,250.0,0
1,17,14,21.208705161827556,250.0,0
1,17,15,0.5216717067511969,250.0,0
1,18,0,24.6688009177019,250.0,0
1,18,1,32.25092539714912,250.0,0
1,18,2,16.481039036526802,250.0,0
1,18,3,0.5460904066669301,250.0,0
1,18,4,122.5839244410217,250.0,0
1,18,5,24.756848890908447,250.0,0
1,18,6,32.439446732058705,250.0,0
1,18,7,93.76593240356141,250.0,0
1,18,8,24.4571397949022,250.0,0
1,18,9,17.501210661667635,250.0,0
1,18,10,7.566401303751372,250.0,0
1,18,11,18.081594918474885,250.0,0
1,18,12,120.91219183581596,250.0,0
1,18,13,14.638957393888381,250.0,0
1,18,14,25.00527460495882,250.0,0
1,18,15,0.1574854144416512,250.0,0
1,19,0,1.0573215482586533,250.0,0
1,19,1,30.22951823964514,250.0,0
1,19,2,5.322330176836654,250.0,0
1,19,3,50.23815533755497,250.0,0
1,19,4,1.2192341934253872,250.0,0
1,19,5,14.162247315100581,250.0,0
1,19,6,13.486490393937181,250.0,0
1,19,7,24.727560386574666,250.0,0
1,19,8,15.17224099144555,250.0,0
1,19,9,2.2505731313587765,250.0,0
1,19,10,17.906148865483896,250.0,0
1,19,11,51.57832708444172,250.0,0
1,19,12,7.52112680780589,250.0,0
1,19,13,13.335221469859459,250.0,0
1,19,14,57.562551839588295,250.0,0
